id,title,pos_score,neutral_score,neg_score,company_id,company_name
7204101,'They can see everything': Ex-Walmart worker says employees will freeze self-checkout registers to prevent theft in viral TikTok,0.094774,0.618887,0.286339,12,Walmart
723140,21 Charged In Alleged Student Visa Scam At Fake Us School,0.003038,0.047209,0.949753,14,Visa Inc.
6102688,Kroger Adds Uber Restaurant Delivery for Its Online Shoppers,0.355711,0.553414,0.090876,57,Uber
6708541,"Former Uber exec says it slumped at IPO because investors don't 'understand the Uber story,' and predicts a comeback fueled by autonomous technology",0.011507,0.03128,0.957213,57,Uber
3563909,"‘Booked: First Day In’ Season 1, Episode 6 free live stream, how to watch episodes on demand (7/13/2023)",0.066041,0.922348,0.011611,55,AT&T
3405568,"HBO Max removes 'Gone With the Wind,' will add context",0.03942,0.920818,0.039762,55,AT&T
3465453,HBO Max’s ad-supported version will cost $10 a month,0.026314,0.930564,0.043122,55,AT&T
6449034,"Former Uber Employee Describes Workplace Sexism, Management Chaos",0.007391,0.089446,0.903163,57,Uber
8495095,What a Wild Ride! Everyone Who Left or Died on Grey's Anatomy This Season,0.291701,0.604049,0.10425,14,Visa Inc.
4327948,Microsoft confirms Surface Book 2 battery drain problems while gaming,0.01745,0.857695,0.124855,3,Microsoft
189719,The Walmart Case That Could Expand Gay Rights at Work,0.781337,0.162415,0.056248,12,Walmart
3139653,Bonnie Raitt interview: Catching up with the Northern California music legend,0.059363,0.929728,0.010909,55,AT&T
6257860,"French Cabbies Violently Protest Uber, Prompting Ban and a Courtney Love Tirade",0.005213,0.068644,0.926143,57,Uber
6204188,Kalamazoo Uber driver admits he,0.015114,0.566662,0.418224,57,Uber
873415,'We Must Question Our Views': Irish Opposition Leader Backs Abortion Reform,0.021894,0.106867,0.871239,14,Visa Inc.
1072540,'We're scared they will kill us.' Venezuelan family living in Tampa faces deportation to a country in crisis,0.047991,0.628268,0.323741,14,Visa Inc.
6768896,"LAX officially ends curbside pickup, moves Uber, Lyft, taxis to new area",,,,57,Uber
7201214,These Top-Rated Winter Coats From Walmart Look Like Luxury Finds — On Sale Now,0.208315,0.693865,0.09782,12,Walmart
3145152,Have a cell phone plan? You could get Netflix or Hulu for free,0.144248,0.799306,0.056446,55,AT&T
6206857,Lawyer for Uber Driver's Family Shares New Details on Alleged Shootings,0.004728,0.210517,0.784755,57,Uber
4860513,Microsoft Corp Profile: Summary,0.007896,0.981045,0.011058,3,Microsoft
6453918,Former Orbitz CEO Barney Harford is joining Uber as the ride-hailing company's chief operating officer,0.415933,0.554752,0.029316,57,Uber
3370511,HBO grows to nearly 77 million total subscribers as Netflix reports a decline,0.044541,0.599972,0.355486,55,AT&T
569605,This Blackstone Pizza Oven is 47% off for Cyber Monday at Walmart,0.033178,0.926604,0.040218,12,Walmart
3378856,Hawks Complete Late Rally to Stun Spurs 121-120,0.216257,0.638473,0.145269,55,AT&T
3307693,Bosses pocket Trump tax windfall as workers see job promises vanish,0.021725,0.18121,0.797064,55,AT&T
3337715,Boost Your Internet Without Upgrading: My Tips for Getting High-Speed Internet at Home,0.675868,0.268162,0.055969,55,AT&T
6680845,Libby Schaaf dispenses advice to Uber,0.046879,0.931555,0.021566,57,Uber
8524843,2021 H-2 Visa Countries Listed,0.054259,0.860005,0.085736,14,Visa Inc.
6766010,Former Uber exec's Tiburon estate with a Tahoe vibe listed for $8.6 million,0.037766,0.895427,0.066807,57,Uber
586557,The Talent War: Walmart And Amazon Compete For A Better Workplace,0.483449,0.285974,0.230577,12,Walmart
817479,"14 years ago, he was a convicted jihadist. Now he's fighting radical Islam steps from the White House.",0.074646,0.184261,0.741093,14,Visa Inc.
6260300,"Florida Uber driver arrested after refusing ride to blind man, service dog",0.00258,0.028805,0.968615,57,Uber
7218961,Things From Walmart To Buy Now That You're Actually An Adult,0.062575,0.838542,0.098883,12,Walmart
1011887,21 Savage Confirms He Was Born in the UK,0.03213,0.956024,0.011846,14,Visa Inc.
8504039,1st Evacuation Flight Brings 200 Afghans to US,0.144818,0.839163,0.016019,14,Visa Inc.
8355788,"21 SUNY students' visas affected amid Trump crackdown, officials confirm",0.027586,0.791572,0.180842,14,Visa Inc.
1016960,21 Savage Granted Release From ICE Detainment on Bond,0.045083,0.912601,0.042316,14,Visa Inc.
8153204,"We need to keep top international talent, but Trump spouse visa plan would drive it away",,,,14,Visa Inc.
3554686,HBO Max is becoming Max: What viewers need to know about the re-branded streaming service,0.193677,0.750389,0.055933,55,AT&T
3057739,Brad Townsend's players to watch in the U.S. Open,0.028735,0.965804,0.005461,55,AT&T
529438,‘They wanna do everything but hire more workers’: Woman walks into Walmart to buy phone charger. She didn’t expect it to take 1 hour,0.120503,0.787314,0.092183,12,Walmart
8441353,‘We never ran out of toilet roll’: the Edinburgh eco store that’s thriving in lockdown,0.360537,0.499778,0.139684,14,Visa Inc.
6980221,Kidnapping Charges Filed Against Uber Driver Who Trapped A Woman In His Car,0.002409,0.025989,0.971602,57,Uber
3397232,"HBO Max: release date, movies, price and more",0.016537,0.975369,0.008094,55,AT&T
4259842,Microsoft cofounder Paul Allen threw an exclusive party on one of his superyachts during the Cannes Film Festival,0.405932,0.573122,0.020945,3,Microsoft
4581390,Microsoft commits to 10-year support lifecycle for Windows 10,0.767442,0.216372,0.016186,3,Microsoft
6203704,Free tacos from Taco Cabana. Delivered by Uber.,0.287016,0.681754,0.03123,57,Uber
6666843,"Former Uber engineer sues, tests new sex-based claims policy",0.002505,0.041096,0.956399,57,Uber
3483754,Box Office: Warner-Regal Deal Leaves Theatrical Window Intact But Further Condensed,0.013772,0.803641,0.182587,55,AT&T
3438399,Bowl season daily: Georgia Southern wins big in New Orleans,0.198386,0.787218,0.014395,55,AT&T
7221304,The Walton family lost nearly $19 billion on Tuesday after Walmart's biggest stock slide in about 35 years,0.012694,0.106377,0.880929,12,Walmart
6561517,King County Detective Suspended After Uber Driver Attack,,,,57,Uber
3469111,Have those annoying robocalls for auto warranty services ceased? Here’s why.,0.012238,0.230662,0.757099,55,AT&T
395444,The Roomba 680 is on sale for $60 off at Walmart,0.080181,0.887529,0.032289,12,Walmart
6822149,Former Uber driver bikes to all 50 state capitals in 1 year,0.239698,0.691326,0.068976,57,Uber
1011876,We uncovered an even darker side to the NRA's relationship with Russian agent Maria Butina,0.017962,0.279042,0.702997,14,Visa Inc.
3051702,Boxing: A Terence Crawford win Saturday could mean bout with Manny Pacquiao,0.159029,0.810092,0.030879,55,AT&T
4456361,Microsoft Co-Founder Paul Allen Treated Again for Cancer,,,,3,Microsoft
6600755,Lance Armstrong says his investment in Uber 'saved our family',0.932033,0.04319,0.024778,57,Uber
6517387,Former Uber cyber security chief Sullivan joining Cloudflare,0.069658,0.839563,0.090779,57,Uber
3429721,"HBO Max will cost $15 a month and launch in May with shows, movies... and podcasts",0.081936,0.904866,0.013198,55,AT&T
810099,What Indian IT needs to do urgently to survive the digital future,0.560688,0.369952,0.06936,14,Visa Inc.
6754324,Let's follow California's lead and regulate companies like Uber,0.721596,0.205192,0.073211,57,Uber
7050494,"The Sony A8h 55-Inch TV is discounted by $400 from Best Buy, Amazon, B&H, and Walmart",0.089194,0.874357,0.036448,12,Walmart
7265174,"This $89 Walmart Suitcase With 24,000+ 5-Star Reviews Proves That Affordable Luggage Can Be Reliable",0.544356,0.326617,0.129027,12,Walmart
6667618,Lawmakers make first steps toward Texas-wide Uber rules,0.472367,0.438603,0.08903,57,Uber
6390037,Kalanick Critic to Step Down From Uber Board of Directors,0.017026,0.529036,0.453939,57,Uber
6733917,Former Uber driver’s thriller bought by Paramount for seven figures,0.023099,0.474658,0.502243,57,Uber
3142761,Hawaii County Will Not Handle Case of Missing Drug Evidence,0.011995,0.616226,0.371778,55,AT&T
6962872,Legal-Bay Lawsuit Funding Sees Sharp Rise In Uber Accident Claims,0.010657,0.11696,0.872384,57,Uber
6201315,Fred Wilson: Uber's Travis Kalanick is 'wimping out' and needs to 'take the g------ company public',0.007905,0.050521,0.941574,57,Uber
8415309,15 Stocks Moving In Monday's After-Hours Session,0.02782,0.966586,0.005593,14,Visa Inc.
8362382,"2025 Identity Payments Summit Recap: Mobile Driver's License Demos, Bracing for Quantum Computing, Payment and Transit Innovation",0.6201,0.342201,0.0377,14,Visa Inc.
8610689,2024 F1 season previews: So we’re really going with Visa Cash App RB F1 Team?,0.162593,0.723336,0.114071,14,Visa Inc.
891399,'We've never seen anything like it': Republicans wonder what's coming next in Trump's DACA deal with Dems — and they may just like it,0.227429,0.564906,0.207665,14,Visa Inc.
524081,This best selling espresso and cold brew machine is half off at Walmart’s ‘Super Savings Week’,0.117785,0.814942,0.067274,12,Walmart
6805666,Florida Influencer Kicks Off White House Social Media Meeting by Praising Deportations: 'Uber Drivers Finally Speak English Again',0.764779,0.112422,0.122799,57,Uber
3495366,"HBO, HBO Max Reel In 73.8 Million Subscribers For 2021, Topping Own Forecasts",0.257806,0.720866,0.021329,55,AT&T
7024945,Former Uber security chief found guilty of covering up massive 2016 data breach,0.002044,0.018568,0.979388,57,Uber
6224834,"Legislature looking at regularing ride services like Uber, Lyft",0.192057,0.733973,0.07397,57,Uber
6428946,Former Xerox CEO on importance of STEM and joining Uber's board,0.362268,0.617377,0.020355,57,Uber
8400982,'We're preventing a third world war': the foreigners fighting for Donbass,0.701853,0.248542,0.049605,14,Visa Inc.
6411261,"For some safety experts, Uber’s self-driving taxi test isn’t something to hail",0.259381,0.245411,0.495208,57,Uber
7232730,This Dog Food Is Being Recalled from Walmart & Target Due to Salmonella,0.021777,0.87952,0.098703,12,Walmart
4013808,Microsoft co-founder says he found sunken WWII battleship,0.124691,0.841046,0.034263,3,Microsoft
6646290,Former American Idol Co-Host Brian Dunkleman Fires Back After Being Shamed for Being an Uber Driver,0.007347,0.060921,0.931731,57,Uber
1011898,21 Savage Is Being Held in 'One of the Worst Immigration Detention Centers in the U.S.',0.017564,0.783857,0.198579,14,Visa Inc.
3090285,BottleRock announces star-studded benefit concert series for fire relief efforts,0.689775,0.293249,0.016976,55,AT&T
537572,Thief using homemade barcode ring to scam Walmart self-checkout busted after trying to ring up $300 grill for price of tomato soup: cops,0.016885,0.548669,0.434446,12,Walmart
4268539,Microsoft: Company not making money on Xbox One X at $500,0.017917,0.443865,0.538218,3,Microsoft
648518,We moved to Spain before having kids. It was the best thing we did for our marriage.,0.782998,0.196724,0.020278,14,Visa Inc.
3411897,"HBO Max kills HBO Go, a shot at Roku and Fire TV with you in the crossfire",0.031542,0.680861,0.287597,55,AT&T
7244696,These Analysts Raise Price Targets On Walmart After Upbeat Q2 Results,0.103552,0.658671,0.237777,12,Walmart
422554,This Frigidaire portable mini fridge is on sale for $29 at Walmart,0.095712,0.877395,0.026893,12,Walmart
4016709,Microsoft Corp. Will Make Gains In Tough Tablet Market With Enterprise Sales: Analysts,0.345042,0.605168,0.04979,3,Microsoft
4145741,Microsoft co-founder: I found sunken Japanese battleship,0.04549,0.93058,0.02393,3,Microsoft
1062436,21 Savage donates $25G in aid for detained immigrants,0.59388,0.373657,0.032463,14,Visa Inc.
216268,The Walmart Yodeling Kid Performed on 'Ellen' and Melted Hearts All Over Again,0.051945,0.879616,0.068439,12,Walmart
6664296,Kalamazoo Shooting Spree Suspect Passed Uber Driver Background Check,0.023913,0.652036,0.324051,57,Uber
6153648,"LAX becomes largest U.S. airport to allow Uber, Lyft pickups",0.261899,0.67846,0.059641,57,Uber
3154369,HBO Chief Richard Plepler Talks Growth Targets and Peak TV Competition at Variety Summit,0.233312,0.756278,0.010411,55,AT&T
6796371,Former Uber CEO Kalanick to resign from company’s board,0.010579,0.407863,0.581558,57,Uber
842705,What Investors Need to Know About Activision Blizzard's Advertising Opportunity,0.064368,0.890897,0.044735,14,Visa Inc.
7357543,This Bestselling Walmart Active Tank Top Is Only $10,0.224914,0.650243,0.124843,12,Walmart
854407,Wells Fargo Unveils New Digital Account Targeting Uber Drivers,0.409106,0.485918,0.104976,14,Visa Inc.
6658519,Former Boston Uber driver sentenced up to 12 years on rape conviction,,,,57,Uber
549916,"Thinking about trading options or stock in Appian Corp, Rio Tinto, Walmart, Northrop Grumman, or Netflix?",0.040133,0.897449,0.062419,12,Walmart
2920170,Bowditch birdie binge wins Nelson,0.367867,0.565074,0.067059,55,AT&T
8552242,"2022 H-2B Visa News (July 12, 2022)",0.021887,0.957318,0.020796,14,Visa Inc.
971940,What Ellen Pao's case—and advocacy—means to women,0.785498,0.200456,0.014046,14,Visa Inc.
6644389,Kate Upton Declares Victory Over Bill De Blasio In Uber War,0.100597,0.59644,0.302963,57,Uber
6748827,"For The First Time Ever, You Can Book An Uber Ride Without A Phone",0.199033,0.632356,0.168611,57,Uber
3250468,Boy Scouts of America announce plans to admit girls: 'It is critical to evolve',0.460535,0.528032,0.011433,55,AT&T
4674284,Microsoft Confirms Outlook Emails Are Crashing — Here’s The Fix,0.030008,0.445348,0.524644,3,Microsoft
117142,The Ugly Walmart Truth: Some Managers Treat Workers Like Dirt,0.025395,0.108745,0.865859,12,Walmart
4193342,Microsoft could quit the Lumia line in December,0.011768,0.470011,0.518221,3,Microsoft
1016979,21 Savage Out on Bond Pending Deportation Hearing,0.008842,0.961467,0.029691,14,Visa Inc.
7301464,The Xbox Toaster Oven Is Back on Sale at Walmart,0.058505,0.923286,0.018208,12,Walmart
910846,Well-connected Texas family allegedly kept African girl as a 'slave' -- and parents are now free on bail,0.023647,0.140194,0.836159,14,Visa Inc.
8425125,We Talked to ‘Essential’ Farmworkers About What It’s Like for Them During the Coronavirus Outbreak,0.058642,0.91793,0.023428,14,Visa Inc.
3438255,"Box Office: 'Wonder Woman 1984' Sputters in China, Grosses $38.5 Million Overseas",0.027096,0.786582,0.186322,55,AT&T
6275539,Lawmakers look to other states as they consider rules on Uber and other ride-sharing services,0.154966,0.737433,0.107601,57,Uber
2938180,Brace yourself: Verizon is ready to show off its sexy side,0.69583,0.222202,0.081968,55,AT&T
3214069,Bonds Yields Take a Breather…For Now,0.166454,0.780604,0.052942,55,AT&T
3190631,HBO chief: Quality won't suffer under new owner AT&T,0.180755,0.703825,0.11542,55,AT&T
4718542,Microsoft Corporation (MSFT) reports earnings,0.020497,0.972744,0.006759,3,Microsoft
6701821,Former Uber exec discusses company's first day of trading,0.020906,0.95693,0.022164,57,Uber
4697892,Microsoft Copilot is getting a huge update that'll make it more of a proactive AI companion,0.920476,0.05808,0.021444,3,Microsoft
3084187,Boy Scouts Will Allow Girls In Some Programs Next Year,0.129716,0.857389,0.012895,55,AT&T
8549110,We won our lawsuit against the US government over paywalled travel data… again,0.353625,0.367373,0.279002,14,Visa Inc.
862621,We Will Be Heard: Voices Against the Muslim Ban,0.457608,0.442721,0.099671,14,Visa Inc.
7013083,"Legislators say they have a deal on Uber and Lyft driver pay, but companies object",0.115327,0.540425,0.344248,57,Uber
6978403,Former Uber Drivers Await Amsterdam Court's Decision For Alleged Driver Data Withholding: Bloomberg,0.019115,0.548489,0.432396,57,Uber
2970789,Haylie Duff Dishes on Cool Mom Style Crushes,0.217831,0.701718,0.080451,55,AT&T
526758,"This $190 waterproof bluetooth speaker is now $29 at Walmart, but you have to act fast",0.07001,0.863681,0.066308,12,Walmart
3468858,Box Office: ‘F9’ Opens Fast With Furious $30M Friday,0.02963,0.875735,0.094635,55,AT&T
